frame,t,knob_x,knob_y,knob_method,base_x,base_y,ring_r,base_method,knob_dist,knob_angle_deg,hole_vx,hole_vy,hole_speed,travel_angle_deg
1137,19.0956,917.0,1089.0,H,1030.0,1220.0,160.60000610351562,H,173.0,-130.8,-10.86,-8.25,13.64,-142.8
1138,19.1125,917.0,1089.0,H,1030.0,1218.0,162.0,H,171.5,-131.2,-10.63,-8.02,13.32,-143.0
1139,19.1293,917.0,1087.0,H,1028.0,1218.0,169.39999389648438,H,171.7,-130.3,-10.82,-8.55,13.79,-141.7
1140,19.1461,917.0,1087.0,H,1032.0,1216.0,164.8000030517578,H,172.8,-131.7,-10.57,-8.51,13.58,-141.2
1141,19.1629,917.0,1085.0,H,1028.0,1218.0,160.60000610351562,H,173.2,-129.8,-10.44,-8.08,13.2,-142.3
1142,19.1797,915.0,1083.0,H,1024.0,1218.0,164.8000030517578,H,173.5,-128.9,-10.48,-8.32,13.38,-141.5
1143,19.1965,915.0,1083.0,H,1028.0,1216.0,160.60000610351562,H,174.5,-130.4,-9.64,-8.99,13.18,-137.0
1144,19.2133,915.0,1081.0,H,1026.0,1216.0,160.60000610351562,H,174.8,-129.4,-7.09,-5.01,8.69,-144.7
1145,19.2301,915.0,1083.0,H,1030.0,1214.0,165.0,H,174.3,-131.3,-10.33,-8.49,13.38,-140.6
1146,19.2469,917.0,1081.0,H,1022.0,1210.0,165.0,H,166.3,-129.1,-9.7,-8.11,12.64,-140.1
1147,19.2637,915.0,1079.0,H,1026.0,1214.0,160.39999389648438,H,174.8,-129.4,-9.39,-9.51,13.37,-134.6
1148,19.2806,915.0,1077.0,H,1024.0,1212.0,169.39999389648438,H,173.5,-128.9,-10.1,-11.48,15.29,-131.4
1149,19.2974,917.0,1077.0,H,1020.0,1210.0,165.0,H,168.2,-127.8,-8.7,-7.44,11.44,-139.5
1150,19.3142,917.0,1077.0,H,1024.0,1212.0,160.60000610351562,H,172.3,-128.4,-9.17,-8.78,12.69,-136.3
1151,19.331,915.0,1073.0,H,1022.0,1212.0,160.60000610351562,H,175.4,-127.6,-8.64,-8.53,12.14,-135.3
1152,19.3478,917.0,1073.0,H,1022.0,1210.0,168.8000030517578,H,172.6,-127.5,-8.24,-5.72,10.03,-145.3
1153,19.3646,915.0,1071.0,H,1024.0,1210.0,167.1999969482422,H,176.6,-128.1,-9.3,-9.01,12.95,-135.9
1154,19.3814,915.0,1069.0,H,1024.0,1206.0,165.0,H,175.1,-128.5,-9.27,-9.73,13.44,-133.6
1155,19.3982,915.0,1069.0,H,1018.0,1208.0,162.8000030517578,H,173.0,-126.5,-9.14,-9.21,12.98,-134.8
1156,19.415,917.0,1067.0,H,1020.0,1208.0,160.60000610351562,H,174.6,-126.1,-9.66,-9.56,13.59,-135.3
1157,19.4318,917.0,1067.0,H,1018.0,1204.0,169.39999389648438,H,170.2,-126.4,-9.02,-9.22,12.9,-134.4
1158,19.4486,915.0,1065.0,H,1020.0,1202.0,165.0,H,172.6,-127.5,-9.0,-9.07,12.78,-134.8
1159,19.4655,915.0,1063.0,H,1014.0,1204.0,165.0,H,172.3,-125.1,-9.13,-10.38,13.83,-131.3
1160,19.4823,915.0,1063.0,H,1016.0,1204.0,160.39999389648438,H,173.4,-125.6,-8.91,-10.25,13.58,-131.0
1161,19.4991,915.0,1061.0,H,1016.0,1202.0,160.39999389648438,H,173.4,-125.6,-8.65,-8.1,11.85,-136.9
1162,19.5159,915.0,1059.0,H,1016.0,1202.0,160.1999969482422,H,175.1,-125.2,-8.6,-8.42,12.03,-135.6
1163,19.5327,915.0,1057.0,H,1010.0,1202.0,165.0,H,173.3,-123.2,-4.49,-2.64,5.21,-149.5
1164,19.5495,915.0,1057.0,H,1012.0,1200.0,162.8000030517578,H,172.8,-124.1,-7.46,-6.33,9.78,-139.7
1165,19.5663,915.0,1055.0,H,1014.0,1198.0,168.60000610351562,H,173.9,-124.7,-9.22,-9.09,12.94,-135.4
1166,19.5831,917.0,1053.0,H,1014.0,1198.0,160.60000610351562,H,174.5,-123.8,-6.15,-5.65,8.35,-137.4
1167,19.5999,923.0,1049.0,H,1014.0,1198.0,160.60000610351562,H,174.6,-121.4,-7.24,-6.74,9.9,-137.0
1168,19.6167,925.0,1045.0,H,1012.0,1198.0,160.39999389648438,H,176.0,-119.6,-6.75,-6.24,9.2,-137.2
1169,19.6336,933.0,1045.0,H,1016.0,1194.0,165.0,H,170.6,-119.1,-7.98,-8.19,11.44,-134.3
1170,19.6504,943.0,1043.0,H,1012.0,1198.0,160.39999389648438,H,169.7,-114.0,-7.5,-7.93,10.92,-133.4
1171,19.6672,955.0,1043.0,H,1014.0,1200.0,165.0,H,167.7,-110.6,-7.76,-10.32,12.91,-126.9
1172,19.684,967.0,1039.0,H,1008.0,1196.0,165.0,H,162.3,-104.6,-5.35,-5.85,7.93,-132.4
1173,19.7008,979.0,1037.0,H,1016.0,1200.0,165.0,H,167.1,-102.8,-4.99,-6.34,8.06,-128.2
1174,19.7176,987.0,1035.0,H,1010.0,1198.0,160.60000610351562,H,164.6,-98.0,-6.61,-10.71,12.58,-121.7
1175,19.7344,997.0,1033.0,H,1014.0,1196.0,162.8000030517578,H,163.9,-96.0,-4.68,-8.03,9.29,-120.3
1176,19.7512,1005.0,1031.0,H,1014.0,1196.0,169.39999389648438,H,165.2,-93.1,-6.24,-11.92,13.46,-117.6
1177,19.768,1011.0,1029.0,H,1012.0,1198.0,160.39999389648438,H,169.0,-90.3,-3.38,-8.96,9.58,-110.7
1178,19.7848,1017.0,1029.0,H,1012.0,1198.0,160.39999389648438,H,169.1,-88.3,-1.29,-7.66,7.77,-99.6
1179,19.8016,1023.0,1027.0,H,1012.0,1198.0,160.39999389648438,H,171.4,-86.3,-3.01,-9.86,10.31,-107.0
1180,19.8185,1027.0,1025.0,H,1012.0,1198.0,160.39999389648438,H,173.6,-85.0,-3.03,-11.52,11.91,-104.7
1181,19.8353,1029.0,1025.0,H,1012.0,1198.0,160.60000610351562,H,173.8,-84.4,-0.26,-8.82,8.82,-91.7
1182,19.8521,1031.0,1023.0,H,1016.0,1196.0,164.8000030517578,H,173.6,-85.0,-1.85,-10.54,10.7,-100.0
1183,19.8689,1031.0,1023.0,H,1012.0,1198.0,160.39999389648438,H,176.0,-83.8,-0.04,-10.86,10.86,-90.2
1184,19.8857,1031.0,1021.0,H,1008.0,1198.0,164.8000030517578,H,178.5,-82.6,-0.11,-10.81,10.81,-90.6
1185,19.9025,1033.0,1021.0,H,1012.0,1196.0,168.60000610351562,H,176.3,-83.2,-1.03,-11.62,11.66,-95.1
1186,19.9193,1033.0,1021.0,H,1012.0,1196.0,169.0,H,176.3,-83.2,1.04,-11.9,11.95,-85.0
1187,19.9361,1033.0,1021.0,H,1012.0,1194.0,169.1999969482422,H,174.3,-83.1,2.13,-10.8,11.01,-78.9
1188,19.9529,1033.0,1021.0,H,1014.0,1198.0,164.60000610351562,H,178.0,-83.9,0.89,-11.83,11.86,-85.7
1189,19.9697,1033.0,1019.0,H,1012.0,1194.0,160.39999389648438,H,176.3,-83.2,0.19,-16.43,16.43,-89.3
1190,19.9866,1031.0,1019.0,H,1012.0,1192.0,161.60000610351562,H,174.0,-83.7,-1.27,-14.23,14.29,-95.1
1191,20.0034,1033.0,1017.0,H,1014.0,1192.0,160.1999969482422,H,176.0,-83.8,1.25,-11.58,11.65,-83.8
1192,20.0202,1033.0,1017.0,H,1012.0,1192.0,160.1999969482422,H,176.3,-83.2,0.07,-12.44,12.44,-89.7
1193,20.037,1033.0,1015.0,H,1012.0,1190.0,160.39999389648438,H,176.3,-83.2,0.82,-11.85,11.88,-86.1
1194,20.0538,1033.0,1015.0,H,1014.0,1190.0,168.60000610351562,H,176.0,-83.8,4.08,-10.26,11.04,-68.3
1195,20.0706,1035.0,1013.0,H,1012.0,1188.0,169.1999969482422,H,176.5,-82.5,1.82,-12.17,12.3,-81.5
1196,20.0874,1035.0,1013.0,H,1012.0,1188.0,160.39999389648438,H,176.5,-82.5,1.78,-12.02,12.15,-81.6
1197,20.1042,1035.0,1013.0,H,1012.0,1186.0,168.39999389648438,H,174.5,-82.4,1.6,-12.81,12.91,-82.9
1198,20.121,1037.0,1013.0,H,1012.0,1188.0,160.39999389648438,H,176.8,-81.9,1.66,-11.88,11.99,-82.0
1199,20.1378,1037.0,1011.0,H,1014.0,1186.0,161.39999389648438,H,176.5,-82.5,0.5,-12.88,12.89,-87.8
1200,20.1546,1037.0,1013.0,H,1014.0,1186.0,169.0,H,174.5,-82.4,0.62,-12.79,12.8,-87.2
1201,20.1715,1041.0,1013.0,H,1014.0,1186.0,169.0,H,175.1,-81.1,2.13,-11.74,11.93,-79.7
1202,20.1883,1041.0,1011.0,H,1014.0,1186.0,161.8000030517578,H,177.1,-81.2,2.14,-11.59,11.78,-79.5
1203,20.2051,1041.0,1013.0,H,1010.0,1186.0,164.8000030517578,H,175.8,-79.8,1.84,-11.9,12.04,-81.2
1204,20.2219,1043.0,1011.0,H,1010.0,1184.0,164.60000610351562,H,176.1,-79.2,1.96,-12.4,12.55,-81.0
1205,20.2387,1045.0,1013.0,H,1016.0,1188.0,164.8000030517578,H,177.4,-80.6,2.67,-11.69,12.0,-77.1
1206,20.2555,1051.0,1013.0,H,1018.0,1186.0,164.8000030517578,H,176.1,-79.2,2.36,-12.3,12.52,-79.1
1207,20.2723,1051.0,1015.0,H,1014.0,1184.0,169.39999389648438,H,173.0,-77.7,2.12,-12.46,12.64,-80.4
1208,20.2891,1055.0,1011.0,H,1014.0,1184.0,169.0,H,177.8,-76.7,2.64,-11.87,12.16,-77.4
1209,20.3059,1055.0,1013.0,H,1016.0,1182.0,162.60000610351562,H,173.4,-77.0,2.46,-12.21,12.45,-78.6
1210,20.3227,1057.0,1013.0,H,1010.0,1182.0,164.8000030517578,H,175.4,-74.5,2.88,-11.92,12.26,-76.4
1211,20.3396,1061.0,1013.0,H,1012.0,1182.0,166.8000030517578,H,176.0,-73.8,3.35,-11.76,12.23,-74.1
1212,20.3564,1065.0,1015.0,H,1014.0,1180.0,169.0,H,172.7,-72.8,3.31,-11.25,11.73,-73.6
1213,20.3732,1067.0,1013.0,H,1018.0,1182.0,164.8000030517578,H,176.0,-73.8,3.27,-11.72,12.17,-74.4
1214,20.39,1069.0,1013.0,H,1014.0,1180.0,168.60000610351562,H,175.8,-71.8,3.2,-11.99,12.41,-75.1
1215,20.4068,1073.0,1015.0,H,1016.0,1180.0,169.0,H,174.6,-70.9,3.65,-11.62,12.18,-72.5
1216,20.4236,1075.0,1015.0,H,1012.0,1178.0,165.0,H,174.8,-68.9,3.99,-11.85,12.5,-71.4
1217,20.4404,1081.0,1015.0,H,1012.0,1178.0,165.0,H,177.0,-67.1,4.07,-11.76,12.45,-70.9
1218,20.4572,1085.0,1015.0,H,1014.0,1172.0,165.0,H,172.3,-65.7,4.44,-10.98,11.84,-68.0
1219,20.474,1091.0,1017.0,H,1018.0,1174.0,169.39999389648438,H,173.1,-65.1,4.59,-11.75,12.61,-68.7
1220,20.4908,1097.0,1017.0,H,1022.0,1174.0,165.0,H,174.0,-64.5,4.82,-11.44,12.42,-67.1
1221,20.5076,1101.0,1019.0,H,1016.0,1168.0,164.8000030517578,H,171.5,-60.3,5.1,-11.88,12.93,-66.8
1222,20.5245,1107.0,1019.0,H,1020.0,1168.0,169.39999389648438,H,172.5,-59.7,5.34,-11.54,12.72,-65.2
1223,20.5413,1113.0,1019.0,H,1018.0,1164.0,164.8000030517578,H,173.3,-56.8,5.65,-11.39,12.71,-63.6
1224,20.5581,1119.0,1017.0,H,1024.0,1164.0,169.1999969482422,H,175.0,-57.1,6.27,-11.12,12.76,-60.6
1225,20.5749,1123.0,1017.0,H,1022.0,1158.0,164.8000030517578,H,173.4,-54.4,6.11,-10.89,12.48,-60.7
1226,20.5917,1129.0,1017.0,H,1026.0,1158.0,169.0,H,174.6,-53.9,6.5,-11.28,13.02,-60.1
1227,20.6085,1133.0,1015.0,H,1030.0,1154.0,169.39999389648438,H,173.0,-53.5,6.91,-10.65,12.69,-57.0
1228,20.6253,1139.0,1017.0,H,1030.0,1152.0,160.1999969482422,H,173.5,-51.1,7.41,-10.16,12.58,-53.9
1229,20.6421,1143.0,1013.0,H,1030.0,1146.0,165.0,H,174.5,-49.6,7.42,-11.11,13.35,-56.3
1230,20.6589,1147.0,1015.0,H,1034.0,1146.0,169.0,H,173.0,-49.2,8.12,-9.79,12.72,-50.3
1231,20.6757,1151.0,1013.0,H,1036.0,1144.0,160.60000610351562,H,174.3,-48.7,8.7,-10.84,13.9,-51.2
1232,20.6926,1155.0,1011.0,H,1042.0,1146.0,165.0,H,176.1,-50.1,8.71,-9.51,12.9,-47.5
1233,20.7094,1159.0,1011.0,H,1042.0,1140.0,169.1999969482422,H,174.2,-47.8,8.74,-10.21,13.44,-49.4
1234,20.7262,1159.0,1011.0,H,1042.0,1138.0,160.39999389648438,H,172.7,-47.3,8.78,-10.15,13.42,-49.2
1235,20.743,1163.0,1009.0,H,1046.0,1140.0,165.0,H,175.6,-48.2,9.67,-9.82,13.78,-45.4
1236,20.7598,1163.0,1009.0,H,1046.0,1134.0,169.1999969482422,H,171.2,-46.9,9.74,-9.01,13.27,-42.7
1237,20.7766,1165.0,1009.0,H,1048.0,1138.0,165.0,H,174.2,-47.8,9.91,-8.58,13.11,-40.9
1238,20.7934,1167.0,1009.0,H,1046.0,1136.0,167.1999969482422,H,175.4,-46.4,9.94,-8.94,13.37,-42.0
1239,20.8102,1169.0,1007.0,H,1048.0,1132.0,169.1999969482422,H,174.0,-45.9,10.01,-8.87,13.38,-41.6
1240,20.827,1167.0,1007.0,H,1046.0,1132.0,167.0,H,174.0,-45.9,10.28,-8.61,13.41,-39.9
1241,20.8438,1167.0,1007.0,H,1050.0,1132.0,169.1999969482422,H,171.2,-46.9,10.48,-8.64,13.58,-39.5
1242,20.8606,1169.0,1007.0,H,1048.0,1130.0,169.39999389648438,H,172.5,-45.5,10.42,-8.5,13.45,-39.2
1243,20.8775,1169.0,1007.0,H,1046.0,1128.0,164.60000610351562,H,172.5,-44.5,9.59,-8.65,12.92,-42.1
1244,20.8943,1171.0,1007.0,H,1046.0,1128.0,164.60000610351562,H,174.0,-44.1,10.8,-7.77,13.3,-35.8
1245,20.9111,1171.0,1007.0,H,1050.0,1130.0,169.39999389648438,H,172.5,-45.5,10.95,-8.29,13.73,-37.1
1246,20.9279,1171.0,1007.0,H,1050.0,1130.0,169.0,H,172.5,-45.5,10.42,-8.15,13.22,-38.0
1247,20.9447,1171.0,1007.0,H,1052.0,1134.0,164.8000030517578,H,174.0,-46.9,10.24,-8.52,13.32,-39.8
1248,20.9615,1173.0,1007.0,H,1052.0,1130.0,162.39999389648438,H,172.5,-45.5,10.42,-8.8,13.64,-40.2
1249,20.9783,1173.0,1007.0,H,1050.0,1130.0,168.8000030517578,H,173.9,-45.0,10.72,-8.32,13.57,-37.8
1250,20.9951,1171.0,1007.0,H,1050.0,1130.0,168.8000030517578,H,172.5,-45.5,10.64,-8.37,13.53,-38.2
1251,21.0119,1173.0,1007.0,H,1050.0,1130.0,168.8000030517578,H,173.9,-45.0,10.64,-8.29,13.49,-37.9
1252,21.0287,1173.0,1007.0,H,1054.0,1132.0,164.60000610351562,H,172.6,-46.4,10.63,-8.15,13.39,-37.5
1253,21.0456,1173.0,1005.0,H,1054.0,1132.0,164.60000610351562,H,174.0,-46.9,10.74,-8.49,13.69,-38.3
1254,21.0624,1171.0,1007.0,H,1050.0,1130.0,160.39999389648438,H,172.5,-45.5,10.63,-8.36,13.52,-38.2
1255,21.0792,1173.0,1005.0,H,1050.0,1130.0,160.39999389648438,H,175.4,-45.5,10.91,-8.56,13.87,-38.1
1256,21.096,1173.0,1005.0,H,1050.0,1130.0,160.39999389648438,H,175.4,-45.5,10.99,-7.81,13.48,-35.4
1257,21.1128,1173.0,1007.0,H,1050.0,1130.0,160.39999389648438,H,173.9,-45.0,10.93,-8.18,13.65,-36.8
1258,21.1296,1173.0,1007.0,H,1050.0,1130.0,160.39999389648438,H,173.9,-45.0,11.36,-8.41,14.14,-36.5
1259,21.1464,1175.0,1005.0,H,1050.0,1130.0,160.39999389648438,H,176.8,-45.0,10.65,-8.6,13.69,-38.9
1260,21.1632,1175.0,1007.0,H,1050.0,1128.0,169.39999389648438,H,174.0,-44.1,11.19,-8.16,13.85,-36.1
1261,21.18,1175.0,1007.0,H,1050.0,1130.0,160.39999389648438,H,175.4,-44.5,10.58,-8.47,13.55,-38.7
1262,21.1968,1173.0,1007.0,H,1052.0,1130.0,169.0,H,172.5,-45.5,11.1,-8.58,14.03,-37.7
1263,21.2136,1175.0,1005.0,H,1054.0,1132.0,164.60000610351562,H,175.4,-46.4,10.77,-8.19,13.53,-37.3
1264,21.2305,1175.0,1007.0,H,1054.0,1132.0,164.8000030517578,H,174.0,-45.9,10.59,-6.83,12.6,-32.8
1265,21.2473,1173.0,1005.0,H,1052.0,1128.0,169.39999389648438,H,172.5,-45.5,11.34,-9.18,14.59,-39.0
1266,21.2641,1173.0,1007.0,H,1054.0,1132.0,164.60000610351562,H,172.6,-46.4,9.94,-7.12,12.23,-35.6
1267,21.2809,1175.0,1005.0,H,1052.0,1130.0,160.60000610351562,H,175.4,-45.5,10.92,-8.08,13.58,-36.5
1268,21.2977,1175.0,1007.0,H,1052.0,1132.0,165.0,H,175.4,-45.5,10.76,-7.86,13.32,-36.2
1269,21.3145,1175.0,1007.0,H,1052.0,1130.0,160.60000610351562,H,173.9,-45.0,10.85,-8.02,13.49,-36.5
1270,21.3313,1175.0,1007.0,H,1052.0,1130.0,160.39999389648438,H,173.9,-45.0,11.09,-8.4,13.92,-37.1
1271,21.3481,1175.0,1005.0,H,1052.0,1130.0,160.1999969482422,H,175.4,-45.5,10.74,-7.79,13.27,-35.9
1272,21.3649,1173.0,1007.0,H,1054.0,1132.0,165.0,H,172.6,-46.4,11.1,-7.97,13.67,-35.7
1273,21.3817,1173.0,1007.0,H,1054.0,1132.0,165.0,H,172.6,-46.4,11.0,-8.07,13.64,-36.2
1274,21.3986,1173.0,1007.0,H,1054.0,1132.0,165.0,H,172.6,-46.4,10.89,-8.18,13.62,-36.9
1275,21.4154,1175.0,1007.0,H,1054.0,1132.0,165.0,H,174.0,-45.9,11.1,-8.42,13.93,-37.2
1276,21.4322,1175.0,1007.0,H,1050.0,1124.0,165.0,H,171.2,-43.1,10.53,-8.1,13.28,-37.6
1277,21.449,1177.0,1005.0,H,1052.0,1128.0,160.60000610351562,H,175.4,-44.5,10.37,-8.62,13.49,-39.7
1278,21.4658,1175.0,1007.0,H,1052.0,1126.0,169.1999969482422,H,171.1,-44.1,10.4,-7.35,12.74,-35.3
1279,21.4826,1177.0,1007.0,H,1052.0,1128.0,160.39999389648438,H,174.0,-44.1,10.96,-7.97,13.55,-36.0
1280,21.4994,1177.0,1007.0,H,1054.0,1124.0,165.0,H,169.8,-43.6,11.28,-8.41,14.07,-36.7
1281,21.5162,1179.0,1009.0,H,1050.0,1124.0,165.0,H,172.8,-41.7,10.78,-7.82,13.32,-36.0
1282,21.533,1181.0,1007.0,H,1054.0,1126.0,169.39999389648438,H,174.0,-43.1,10.89,-7.91,13.46,-36.0
1283,21.5498,1177.0,1007.0,H,1054.0,1126.0,169.1999969482422,H,171.1,-44.1,10.15,-8.75,13.4,-40.8
1284,21.5666,1179.0,1007.0,H,1054.0,1126.0,169.1999969482422,H,172.6,-43.6,10.48,-8.21,13.31,-38.1
1285,21.5835,1179.0,1007.0,H,1054.0,1126.0,169.1999969482422,H,172.6,-43.6,10.77,-8.32,13.61,-37.7
1286,21.6003,1177.0,1011.0,H,1054.0,1130.0,165.0,H,171.1,-44.1,11.1,-8.3,13.86,-36.8
1287,21.6171,1183.0,1009.0,H,1054.0,1130.0,165.0,H,176.9,-43.2,10.94,-8.04,13.58,-36.3
1288,21.6339,1179.0,1007.0,H,1054.0,1126.0,160.39999389648438,H,172.6,-43.6,10.77,-7.92,13.37,-36.3
1289,21.6507,1181.0,1007.0,H,1056.0,1126.0,169.1999969482422,H,172.6,-43.6,10.93,-8.82,14.05,-38.9
1290,21.6675,1181.0,1007.0,H,1054.0,1126.0,160.39999389648438,H,174.0,-43.1,11.02,-7.92,13.57,-35.7
1291,21.6843,1181.0,1005.0,H,1052.0,1124.0,165.0,H,175.5,-42.7,11.08,-7.96,13.65,-35.7
1292,21.7011,1181.0,1007.0,H,1054.0,1122.0,165.0,H,171.3,-42.2,11.21,-8.32,13.96,-36.6
1293,21.7179,1183.0,1007.0,H,1052.0,1124.0,165.0,H,175.6,-41.8,10.78,-7.65,13.22,-35.3
1294,21.7347,1181.0,1007.0,H,1052.0,1124.0,165.0,H,174.2,-42.2,11.12,-7.87,13.62,-35.3
1295,21.7516,1181.0,1007.0,H,1052.0,1124.0,165.0,H,174.2,-42.2,11.44,-8.04,13.99,-35.1
1296,21.7684,1181.0,1005.0,H,1052.0,1124.0,165.0,H,175.5,-42.7,11.12,-7.69,13.52,-34.7
1297,21.7852,1181.0,1009.0,H,1054.0,1122.0,165.0,H,170.0,-41.7,11.38,-8.18,14.01,-35.7
1298,21.802,1187.0,1009.0,H,1060.0,1128.0,165.0,H,174.0,-43.1,10.91,-7.94,13.49,-36.0
1299,21.8188,1183.0,1007.0,H,1056.0,1124.0,169.1999969482422,H,172.7,-42.7,10.96,-7.82,13.46,-35.5
1300,21.8356,1187.0,1005.0,H,1058.0,1128.0,164.8000030517578,H,178.2,-43.6,11.55,-7.78,13.93,-34.0
1301,21.8524,1183.0,1007.0,H,1058.0,1128.0,164.8000030517578,H,174.0,-44.1,11.03,-7.61,13.4,-34.6
1302,21.8692,1187.0,1005.0,H,1054.0,1128.0,164.1999969482422,H,181.2,-42.8,11.27,-8.08,13.87,-35.6
1303,21.886,1187.0,1007.0,H,1058.0,1124.0,169.1999969482422,H,174.2,-42.2,11.54,-8.06,14.07,-34.9
1304,21.9028,1187.0,1007.0,H,1056.0,1120.0,165.0,H,173.0,-40.8,11.26,-7.35,13.44,-33.1
1305,21.9197,1183.0,1007.0,H,1058.0,1120.0,165.0,H,168.5,-42.1,11.68,-8.16,14.25,-34.9
1306,21.9365,1185.0,1005.0,H,1058.0,1122.0,162.39999389648438,H,172.7,-42.7,11.33,-7.94,13.84,-35.0
1307,21.9533,1187.0,1007.0,H,1060.0,1122.0,162.39999389648438,H,171.3,-42.2,11.68,-7.74,14.01,-33.5
1308,21.9701,1189.0,1007.0,H,1060.0,1122.0,162.39999389648438,H,172.8,-41.7,11.2,-7.66,13.57,-34.4
1309,21.9869,1189.0,1007.0,H,1060.0,1122.0,162.60000610351562,H,172.8,-41.7,11.83,-7.93,14.25,-33.8
1310,22.0037,1191.0,1009.0,H,1060.0,1122.0,162.39999389648438,H,173.0,-40.8,10.94,-7.43,13.22,-34.2
1311,22.0205,1189.0,1007.0,H,1060.0,1122.0,162.60000610351562,H,172.8,-41.7,12.0,-7.81,14.32,-33.0
1312,22.0373,1189.0,1007.0,H,1060.0,1122.0,169.39999389648438,H,172.8,-41.7,11.63,-8.11,14.18,-34.9
1313,22.0541,1187.0,1007.0,H,1060.0,1122.0,160.60000610351562,H,171.3,-42.2,11.82,-7.43,13.97,-32.2
1314,22.0709,1189.0,1005.0,H,1060.0,1122.0,160.60000610351562,H,174.2,-42.2,12.42,-7.37,14.44,-30.7
1315,22.0877,1191.0,1007.0,H,1062.0,1120.0,162.8000030517578,H,171.5,-41.2,12.04,-7.72,14.3,-32.7
1316,22.1046,1195.0,1009.0,H,1062.0,1116.0,165.0,H,170.7,-38.8,11.53,-6.69,13.33,-30.1
1317,22.1214,1189.0,1009.0,H,1066.0,1122.0,164.8000030517578,H,167.0,-42.6,11.64,-7.75,13.99,-33.7
1318,22.1382,1191.0,1009.0,H,1060.0,1116.0,165.0,H,169.1,-39.2,11.94,-7.13,13.91,-30.9
1319,22.155,1195.0,1009.0,H,1060.0,1116.0,165.0,H,172.3,-38.4,12.04,-7.13,13.99,-30.6
1320,22.1718,1195.0,1007.0,H,1060.0,1116.0,164.1999969482422,H,173.5,-38.9,12.16,-7.43,14.25,-31.4
1321,22.1886,1195.0,1005.0,H,1062.0,1118.0,161.60000610351562,H,174.5,-40.4,12.03,-7.66,14.26,-32.5
1322,22.2054,1197.0,1007.0,H,1062.0,1118.0,162.0,H,174.8,-39.4,11.81,-7.55,14.01,-32.6
1323,22.2222,1193.0,1007.0,H,1064.0,1120.0,160.39999389648438,H,171.5,-41.2,12.14,-7.44,14.24,-31.5
1324,22.239,1197.0,1005.0,H,1060.0,1120.0,164.39999389648438,H,178.9,-40.0,12.26,-7.48,14.36,-31.4
1325,22.2558,1201.0,1007.0,H,1066.0,1114.0,165.0,H,172.3,-38.4,11.62,-6.46,13.29,-29.1
1326,22.2727,1197.0,1007.0,H,1062.0,1116.0,164.8000030517578,H,173.5,-38.9,12.32,-7.74,14.55,-32.1
1327,22.2895,1197.0,1009.0,H,1068.0,1114.0,165.0,H,166.3,-39.1,11.75,-7.19,13.77,-31.5
1328,22.3063,1199.0,1007.0,H,1062.0,1116.0,165.0,H,175.1,-38.5,12.34,-7.15,14.26,-30.1
1329,22.3231,1201.0,1007.0,H,1070.0,1114.0,165.0,H,169.1,-39.2,12.17,-7.16,14.12,-30.5
1330,22.3399,1201.0,1007.0,H,1066.0,1120.0,165.0,H,176.1,-39.9,12.49,-7.56,14.6,-31.2
1331,22.3567,1197.0,1005.0,H,1066.0,1116.0,169.1999969482422,H,171.7,-40.3,12.11,-7.19,14.08,-30.7
1332,22.3735,1203.0,1007.0,H,1070.0,1114.0,164.8000030517578,H,170.7,-38.8,12.49,-8.1,14.89,-33.0
1333,22.3903,1203.0,1011.0,H,1066.0,1112.0,165.0,H,170.2,-36.4,12.32,-7.98,14.68,-32.9
1334,22.4071,1203.0,1007.0,H,1068.0,1112.0,165.0,H,171.0,-37.9,12.55,-8.07,14.92,-32.7
1335,22.4239,1201.0,1007.0,H,1066.0,1116.0,160.60000610351562,H,173.5,-38.9,12.02,-6.95,13.88,-30.0
1336,22.4407,1205.0,1011.0,H,1072.0,1116.0,165.0,H,169.5,-38.3,12.72,-7.2,14.61,-29.5
1337,22.4576,1203.0,1007.0,H,1070.0,1114.0,169.39999389648438,H,170.7,-38.8,12.16,-7.41,14.24,-31.4
1338,22.4744,1205.0,1007.0,H,1072.0,1116.0,165.0,H,172.0,-39.3,11.82,-7.12,13.79,-31.1
1339,22.4912,1205.0,1007.0,H,1072.0,1116.0,165.0,H,172.0,-39.3,10.05,-8.68,13.28,-40.8
1340,22.508,1203.0,1005.0,H,1068.0,1110.0,165.0,H,171.0,-37.9,12.29,-7.25,14.27,-30.6
1341,22.5248,1205.0,1007.0,H,1074.0,1112.0,165.0,H,167.9,-38.7,13.45,-6.49,14.94,-25.7
1342,22.5416,1203.0,1005.0,H,1070.0,1114.0,160.60000610351562,H,172.0,-39.3,12.13,-7.49,14.26,-31.7
1343,22.5584,1207.0,1007.0,H,1072.0,1116.0,165.0,H,173.5,-38.9,12.37,-7.46,14.44,-31.1
1344,22.5752,1209.0,1007.0,H,1070.0,1112.0,162.1999969482422,H,174.2,-37.1,12.69,-7.34,14.66,-30.0
1345,22.592,1209.0,1009.0,H,1074.0,1116.0,165.0,H,172.3,-38.4,12.03,-7.18,14.01,-30.8
1346,22.6088,1209.0,1009.0,H,1076.0,1110.0,165.0,H,167.0,-37.2,12.73,-7.33,14.69,-29.9
1347,22.6257,1209.0,1007.0,H,1074.0,1112.0,169.39999389648438,H,171.0,-37.9,12.27,-6.7,13.98,-28.7
1348,22.6425,1211.0,1009.0,H,1072.0,1110.0,160.60000610351562,H,171.8,-36.0,12.59,-8.41,15.14,-33.7
